	Cohort	Condition	Hemisphere	Subregion	Coordinates	Map ID	Weight 1	Weight 2	Mean 1	Mean 2	Variance 1	Variance 2	CV 1	CV 2	Index	$\Delta$ Mean	$\Delta$ Weight
786	061321A	TacHet	Right	S1HL	W1_3.4	26	0.5065894353269127	0.4934105646730513	29.801222869970942	41.02410616580943	54.61827565460199	101.95207899344396	0.24799042170317856	0.24612680591966796	786	11.222883295838486	-0.013178870653861419
787	061321A	TacHet	Right	S1HL	W5_1.1	26	0.5422244511862422	0.4577755488137386	34.322814777109635	46.678595076981935	72.46434081591103	124.72257652336698	0.24801575865231248	0.23925155036339396	787	12.3557802998723	-0.08444890237250358
788	061321A	TacHet	Right	S1HL	W2_1.3	27	0.7451097332302233	0.25489026676983095	32.36722436382481	50.604443784307115	65.42203848906887	202.60779190926766	0.24989443101180658	0.28128036441176163	788	18.237219420482305	-0.4902194664603924
789	061321A	TacHet	Right	S1HL	W2_1.2	28	0.7053878583117628	0.29461214168818595	20.284928542160426	29.9403644506338	27.00146785073579	93.09735292443963	0.2561652437665668	0.3222638445383833	789	9.655435908473375	-0.4107757166235768
790	061321A	TacHet	Right	S1HL	W2_1.4	31	0.742055367920489	0.25794463207951585	26.587935579471747	39.52352453493532	39.806654069323194	159.85134825087962	0.23729753097164946	0.3198913418701542	790	12.935588955463572	-0.48411073584097314
791	061321A	TacHet	Right	S1HL	W2_2.2	32	0.6846037281832981	0.31539627181667657	34.597987765479594	52.1845707974595	64.72847380505769	169.4804818191954	0.23253955809197932	0.2494696565393044	791	17.586583031979906	-0.3692074563666215
792	061321A	TacHet	Right	S1HL	W2_2.3	33	0.6931463306884578	0.3068536693115491	31.62735961217017	56.77012891500787	64.34888766949929	233.23723338484285	0.2536340668649836	0.2690165880410472	792	25.142769302837696	-0.38629266137690865
793	061321A	TacHet	Right	S1HL	W2_2.4	34	0.7047822506191613	0.2952177493806387	22.9291635140422	42.93019794066089	42.29334492132375	221.77861653155242	0.28362715308017256	0.3468941245161581	793	20.001034426618688	-0.4095645012385226
794	061321A	TacHet	Right	S1HL	W3_1.1	36	0.6221653760532116	0.3778346239466072	29.54929675057057	51.09720526104226	52.891702279781924	174.13263947878403	0.24611983930609263	0.2582515544548005	794	21.547908510471693	-0.24433075210660443
795	061321A	TacHet	Right	S1HL	W2_3.4	38	0.676704320162284	0.32329567983772456	22.360752677463214	43.63363839892198	53.494225788193134	205.73482466566318	0.3270898255089338	0.3287248055729325	795	21.272885721458767	-0.35340864032455943
796	061321A	TacHet	Right	S1HL	W3_1.2	39	0.35442742819419926	0.645572571805838	31.75924105869169	59.46157022504142	58.167640868859	224.56260195284779	0.24014337472818198	0.2520184535266702	796	27.70232916634973	0.2911451436116388
797	061321A	TacHet	Right	S1HL	W3_1.4	41	0.4826533457501197	0.5173466542498677	37.3665705245685	56.49411320323836	83.96570603748044	215.17162107504367	0.2452266874172371	0.2596505817965196	797	19.12754267866986	0.034693308499748
798	061321A	TacHet	Right	S1HL	W5_2.2	41	0.6115065978868175	0.3884934021131116	37.509950748407505	59.155280001658056	96.31351032486292	208.30679696923946	0.2616357657491755	0.24398223545632636	798	21.64532925325055	-0.22301319577370587
799	061321A	TacHet	Left	S1BF	W2_1.2	28	0.36360093723222464	0.6363990627678017	20.428471499152156	50.837774135981746	19.366524359465295	485.62882017299216	0.21542195862349045	0.4334766405911706	799	30.40930263682959	0.27279812553557703
800	061321A	TacHet	Left	S1BF	W2_1.4	30	0.48776743120388383	0.5122325687960249	30.067017116948517	65.47932242019647	85.31994173763148	416.2703832153108	0.30720970428448335	0.3115900491556242	800	35.41230530324795	0.02446513759214103
801	061321A	TacHet	Left	S1BF	W2_2.2	31	0.28977757447676705	0.7102224255232994	32.540399964069636	69.67079280901608	31.332168243700224	359.0224104881324	0.17201738381658127	0.2719631274237228	801	37.13039284494644	0.42044485104653234
802	061321A	TacHet	Left	S1BF	W5_2.1	31	0.3614475778027065	0.6385524221972317	28.956917248332243	61.835167692338565	33.11537487683868	392.9422600249629	0.19872957916210604	0.3205743913965868	802	32.878250444006326	0.27710484439452526
803	061321A	TacHet	Left	S1BF	W2_2.3	33	0.2940868998632658	0.7059131001366816	27.1809145924002	65.52177594248924	28.13300914780789	422.16834516714664	0.19513897874240593	0.3135863663235708	803	38.34086135008904	0.4118262002734158
804	061321A	TacHet	Left	S1BF	W2_2.1	34	0.30596705819325426	0.6940329418066965	24.923549677859764	63.279341872494896	20.234644089977277	460.42620343646433	0.18048365992530602	0.3390924047723795	804	38.35579219463513	0.38806588361344224
805	061321A	TacHet	Left	S1BF	W2_2.4	34	0.3047536575770756	0.6952463424229139	20.491127247210745	53.0368704766729	16.917460274496772	472.49691657190925	0.2007251228707227	0.409846848017638	805	32.54574322946216	0.3904926848458383
806	061321A	TacHet	Left	S1BF	W2_3.3	35	0.3116780072098243	0.6883219927901623	19.031819035972536	51.622507507701904	17.345164007454155	460.98893423549197	0.21883103063906303	0.4159165041879613	806	32.590688471729365	0.37664398558033796
807	061321A	TacHet	Left	S1BF	W3_1.1	36	0.3336071941477181	0.6663928058523799	30.894056567842423	68.05984573050105	56.80066446309782	397.0252092396787	0.24395053263520167	0.29276427574879427	807	37.165789162658626	0.3327856117046618
808	061321A	TacHet	Left	S1BF	W2_3.4	38	0.613224219134795	0.38677578086521236	26.259828968125703	59.990221987538185	107.24159748467507	447.38901708506074	0.39435717254537883	0.35258366694927473	808	33.73039301941248	-0.2264484382695826
809	061321A	TacHet	Left	S1BF	W3_1.3	39	0.3248677248217523	0.6751322751780795	27.58212968863207	65.81506529572289	37.275697689261385	396.5065047801078	0.22135283789038407	0.30255187011157325	809	38.23293560709082	0.3502645503563272
810	061321A	TacHet	Left	S1BF	W3_1.4	40	0.33892072660971273	0.6610792733901227	32.41852514099718	69.29800846894258	45.24962987118224	303.2362606545999	0.20749816602592436	0.2512868790584171	810	36.8794833279454	0.32215854678041
811	061321A	TacHet	Left	S1BF	W5_2.2	41	0.3523220225674096	0.6476779774327318	31.93553297082463	73.51070448810613	55.055037994596965	324.8854986487647	0.2323402032109863	0.2451966761436526	811	41.5751715172815	0.29535595486532223
812	061321A	TacHet	Left	S1BF	W3_2.1	42	0.3445544752263597	0.6554455247736637	27.076761862921813	67.94167541742279	27.874073961429172	323.14231523884314	0.19498603075549675	0.2645822247537749	812	40.86491355450097	0.310891049547304
813	061321A	TacHet	Left	S1BF	W3_2.2	43	0.36243957846035463	0.6375604215395456	26.60757791206263	63.78895469388251	30.596913163742762	335.4126168365285	0.20788993547699677	0.28710728479395253	813	37.18137678181988	0.275120843079191
814	061321A	TacHet	Left	S1BF	W3_2.3	44	0.34271227198154813	0.6572877280183913	28.50552127743449	64.666993724384	32.42995032644516	317.9897223428166	0.19977638693839933	0.2757553011139385	814	36.16147244694951	0.31457545603684317
815	061321A	TacHet	Left	S1BF	W3_2.4	44	0.37493770491704187	0.6250622950831215	25.359991962560418	57.89384666853715	30.463989607939126	386.71668976252664	0.21764278656519093	0.3396753653768108	815	32.53385470597674	0.25012459016607963
816	061321A	TacHet	Left	S1BF	W3_3.2	47	0.38668665332777175	0.6133133466722318	26.814376734540403	60.57049358006602	33.05026945674334	445.32005380494275	0.2143975387919608	0.3483974869881008	816	33.75611684552562	0.22662669334446006
817	061321A	TacHet	Left	S1BF	W4_1.2	47	0.4192327880460622	0.5807672119540899	23.344809176862988	54.13371181432463	33.53985902293991	468.80294874679254	0.24807916308248554	0.3999699472534789	817	30.78890263746164	0.1615344239080277
818	061321A	TacHet	Left	S1BF	W5_1.2	47	0.3611874467537991	0.6388125532461635	28.675757632420545	63.821664596227606	32.03616828493998	347.7879589195173	0.1973810168917033	0.2922060096781234	818	35.145906963807064	0.2776251064923644
819	061321A	TacHet	Right	S1BF	W2_1.2	28	0.385000190934456	0.6149998090655805	21.249519363293793	55.25113108252313	21.122810556616137	542.3339944979497	0.21628516922784094	0.421494818996295	819	34.00161171922934	0.22999961813112452
820	061321A	TacHet	Right	S1BF	W2_1.4	31	0.4313440001128802	0.568655999887234	27.230424819186567	60.38090815786842	51.817309939904526	458.84068284580655	0.26435225218572506	0.35475728127443	820	33.15048333868185	0.13731199977435382
